,Unnamed: 0,filenames,folder_name,durations,view,labels,metadata
753,753,0012_007_08373-08437_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_007_08373-08437_7', 'start_frame': 8041, 'end_frame': 8105, 'label': [7], 'view': 'center', 'filenames': '0012_007_08373-08437_7.mp4', 'durations': 64}"
755,755,0012_009_09595-09659_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_009_09595-09659_2', 'start_frame': 9531, 'end_frame': 9595, 'label': [2], 'view': 'center', 'filenames': '0012_009_09595-09659_2.mp4', 'durations': 64}"
762,762,0012_017_11185-11249_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_017_11185-11249_7', 'start_frame': 11126, 'end_frame': 11190, 'label': [7], 'view': 'center', 'filenames': '0012_017_11185-11249_7.mp4', 'durations': 64}"
764,764,0012_019_11284-11348_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_019_11284-11348_7', 'start_frame': 11226, 'end_frame': 11290, 'label': [7], 'view': 'center', 'filenames': '0012_019_11284-11348_7.mp4', 'durations': 64}"
766,766,0012_021_11541-11605_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_021_11541-11605_7', 'start_frame': 11321, 'end_frame': 11385, 'label': [7], 'view': 'center', 'filenames': '0012_021_11541-11605_7.mp4', 'durations': 64}"
767,767,0012_022_11605-11669_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_022_11605-11669_2', 'start_frame': 11541, 'end_frame': 11605, 'label': [2], 'view': 'center', 'filenames': '0012_022_11605-11669_2.mp4', 'durations': 64}"
768,768,0012_023_12292-12356_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_023_12292-12356_2', 'start_frame': 11605, 'end_frame': 11669, 'label': [2], 'view': 'center', 'filenames': '0012_023_12292-12356_2.mp4', 'durations': 64}"
770,770,0012_027_15413-15477_9.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_027_15413-15477_9', 'start_frame': 13955, 'end_frame': 14019, 'label': [9], 'view': 'center', 'filenames': '0012_027_15413-15477_9.mp4', 'durations': 64}"
775,775,0012_034_16448-16512_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_034_16448-16512_2', 'start_frame': 15956, 'end_frame': 16020, 'label': [2], 'view': 'center', 'filenames': '0012_034_16448-16512_2.mp4', 'durations': 64}"
787,787,0012_046_16966-17030_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_046_16966-17030_7', 'start_frame': 16902, 'end_frame': 16966, 'label': [7], 'view': 'center', 'filenames': '0012_046_16966-17030_7.mp4', 'durations': 64}"
788,788,0012_047_16974-17038_7-8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_047_16974-17038_7-8-2', 'start_frame': 16966, 'end_frame': 17030, 'label': [7, 8, 2], 'view': 'center', 'filenames': '0012_047_16974-17038_7-8-2.mp4', 'durations': 64}"
790,790,0012_049_17398-17462_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_049_17398-17462_2', 'start_frame': 17012, 'end_frame': 17076, 'label': [2], 'view': 'center', 'filenames': '0012_049_17398-17462_2.mp4', 'durations': 64}"
791,791,0012_050_18806-18870_0.mp4,,64,center,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_050_18806-18870_0', 'start_frame': 17398, 'end_frame': 17462, 'label': [0], 'view': 'center', 'filenames': '0012_050_18806-18870_0.mp4', 'durations': 64}"
796,796,0012_055_19065-19129_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_055_19065-19129_7', 'start_frame': 19018, 'end_frame': 19082, 'label': [7], 'view': 'center', 'filenames': '0012_055_19065-19129_7.mp4', 'durations': 64}"
798,798,0012_057_19163-19227_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_057_19163-19227_7', 'start_frame': 19108, 'end_frame': 19172, 'label': [7], 'view': 'center', 'filenames': '0012_057_19163-19227_7.mp4', 'durations': 64}"
800,800,0012_059_19315-19379_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_059_19315-19379_2', 'start_frame': 19199, 'end_frame': 19263, 'label': [2], 'view': 'center', 'filenames': '0012_059_19315-19379_2.mp4', 'durations': 64}"
803,803,0012_062_20491-20555_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_062_20491-20555_2', 'start_frame': 19710, 'end_frame': 19774, 'label': [2], 'view': 'center', 'filenames': '0012_062_20491-20555_2.mp4', 'durations': 64}"
807,807,0012_068_22392-22456_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_068_22392-22456_7', 'start_frame': 22289, 'end_frame': 22353, 'label': [7], 'view': 'center', 'filenames': '0012_068_22392-22456_7.mp4', 'durations': 64}"
809,809,0012_070_22530-22594_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_070_22530-22594_7', 'start_frame': 22450, 'end_frame': 22514, 'label': [7], 'view': 'center', 'filenames': '0012_070_22530-22594_7.mp4', 'durations': 64}"
815,815,0012_076_22768-22832_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_076_22768-22832_7', 'start_frame': 22707, 'end_frame': 22771, 'label': [7], 'view': 'center', 'filenames': '0012_076_22768-22832_7.mp4', 'durations': 64}"
817,817,0012_078_22909-22973_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_078_22909-22973_7', 'start_frame': 22822, 'end_frame': 22886, 'label': [7], 'view': 'center', 'filenames': '0012_078_22909-22973_7.mp4', 'durations': 64}"
819,819,0012_080_23020-23084_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_080_23020-23084_7', 'start_frame': 22956, 'end_frame': 23020, 'label': [7], 'view': 'center', 'filenames': '0012_080_23020-23084_7.mp4', 'durations': 64}"
823,823,0012_084_23189-23253_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_084_23189-23253_7', 'start_frame': 23125, 'end_frame': 23189, 'label': [7], 'view': 'center', 'filenames': '0012_084_23189-23253_7.mp4', 'durations': 64}"
826,826,0012_087_23278-23342_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_087_23278-23342_7', 'start_frame': 23225, 'end_frame': 23289, 'label': [7], 'view': 'center', 'filenames': '0012_087_23278-23342_7.mp4', 'durations': 64}"
831,831,0013_003_02180-02244_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_003_02180-02244_13', 'start_frame': 2116, 'end_frame': 2180, 'label': [13], 'view': 'center', 'filenames': '0013_003_02180-02244_13.mp4', 'durations': 64}"
832,832,0013_004_02567-02631_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_004_02567-02631_13', 'start_frame': 2180, 'end_frame': 2244, 'label': [13], 'view': 'center', 'filenames': '0013_004_02567-02631_13.mp4', 'durations': 64}"
846,846,0013_018_03579-03643_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_018_03579-03643_7', 'start_frame': 3515, 'end_frame': 3579, 'label': [7], 'view': 'center', 'filenames': '0013_018_03579-03643_7.mp4', 'durations': 64}"
847,847,0013_019_04038-04102_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_019_04038-04102_7', 'start_frame': 3579, 'end_frame': 3643, 'label': [7], 'view': 'center', 'filenames': '0013_019_04038-04102_7.mp4', 'durations': 64}"
848,848,0013_020_04101-04165_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0013_020_04101-04165_11', 'start_frame': 4038, 'end_frame': 4102, 'label': [11], 'view': 'center', 'filenames': '0013_020_04101-04165_11.mp4', 'durations': 64}"
849,849,0013_021_04135-04199_12-5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_021_04135-04199_12-5', 'start_frame': 4101, 'end_frame': 4165, 'label': [12, 5], 'view': 'center', 'filenames': '0013_021_04135-04199_12-5.mp4', 'durations': 64}"
851,851,0013_025_04650-04714_10.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_025_04650-04714_10', 'start_frame': 4393, 'end_frame': 4457, 'label': [10], 'view': 'center', 'filenames': '0013_025_04650-04714_10.mp4', 'durations': 64}"
873,873,0013_047_06242-06306_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_047_06242-06306_7', 'start_frame': 6101, 'end_frame': 6165, 'label': [7], 'view': 'center', 'filenames': '0013_047_06242-06306_7.mp4', 'durations': 64}"
875,875,0013_049_06476-06540_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_049_06476-06540_7', 'start_frame': 6336, 'end_frame': 6400, 'label': [7], 'view': 'center', 'filenames': '0013_049_06476-06540_7.mp4', 'durations': 64}"
876,876,0013_050_06540-06604_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_050_06540-06604_7', 'start_frame': 6476, 'end_frame': 6540, 'label': [7], 'view': 'center', 'filenames': '0013_050_06540-06604_7.mp4', 'durations': 64}"
877,877,0013_051_06987-07051_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_051_06987-07051_7', 'start_frame': 6540, 'end_frame': 6604, 'label': [7], 'view': 'center', 'filenames': '0013_051_06987-07051_7.mp4', 'durations': 64}"
878,878,0013_052_07051-07115_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_052_07051-07115_2', 'start_frame': 6987, 'end_frame': 7051, 'label': [2], 'view': 'center', 'filenames': '0013_052_07051-07115_2.mp4', 'durations': 64}"
879,879,0013_053_07486-07550_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_053_07486-07550_2', 'start_frame': 7051, 'end_frame': 7115, 'label': [2], 'view': 'center', 'filenames': '0013_053_07486-07550_2.mp4', 'durations': 64}"
883,883,0013_058_08914-08978_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_058_08914-08978_13', 'start_frame': 8850, 'end_frame': 8914, 'label': [13], 'view': 'center', 'filenames': '0013_058_08914-08978_13.mp4', 'durations': 64}"
884,884,0013_059_08894-08958_13-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],"{'sample_id': '0013_059_08894-08958_13-11', 'start_frame': 8914, 'end_frame': 8978, 'label': [13, 11], 'view': 'center', 'filenames': '0013_059_08894-08958_13-11.mp4', 'durations': 64}"
885,885,0013_060_08929-08993_13-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],"{'sample_id': '0013_060_08929-08993_13-11', 'start_frame': 8894, 'end_frame': 8958, 'label': [13, 11], 'view': 'center', 'filenames': '0013_060_08929-08993_13-11.mp4', 'durations': 64}"
886,886,0013_061_09065-09129_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0013_061_09065-09129_11', 'start_frame': 8929, 'end_frame': 8993, 'label': [11], 'view': 'center', 'filenames': '0013_061_09065-09129_11.mp4', 'durations': 64}"
889,889,0013_064_09311-09375_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_064_09311-09375_12', 'start_frame': 9247, 'end_frame': 9311, 'label': [12], 'view': 'center', 'filenames': '0013_064_09311-09375_12.mp4', 'durations': 64}"
890,890,0013_065_09533-09597_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_065_09533-09597_12', 'start_frame': 9311, 'end_frame': 9375, 'label': [12], 'view': 'center', 'filenames': '0013_065_09533-09597_12.mp4', 'durations': 64}"
891,891,0013_066_09597-09661_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_066_09597-09661_2', 'start_frame': 9533, 'end_frame': 9597, 'label': [2], 'view': 'center', 'filenames': '0013_066_09597-09661_2.mp4', 'durations': 64}"
892,892,0013_067_10046-10110_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_067_10046-10110_2', 'start_frame': 9597, 'end_frame': 9661, 'label': [2], 'view': 'center', 'filenames': '0013_067_10046-10110_2.mp4', 'durations': 64}"
906,906,0013_083_11863-11927_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_083_11863-11927_7', 'start_frame': 11764, 'end_frame': 11828, 'label': [7], 'view': 'center', 'filenames': '0013_083_11863-11927_7.mp4', 'durations': 64}"
908,908,0013_085_12079-12143_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_085_12079-12143_7', 'start_frame': 11911, 'end_frame': 11975, 'label': [7], 'view': 'center', 'filenames': '0013_085_12079-12143_7.mp4', 'durations': 64}"
920,920,0013_097_13036-13100_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_097_13036-13100_13', 'start_frame': 13002, 'end_frame': 13066, 'label': [13], 'view': 'center', 'filenames': '0013_097_13036-13100_13.mp4', 'durations': 64}"
921,921,0013_098_13129-13193_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_098_13129-13193_13', 'start_frame': 13036, 'end_frame': 13100, 'label': [13], 'view': 'center', 'filenames': '0013_098_13129-13193_13.mp4', 'durations': 64}"
923,923,0013_100_13396-13460_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_100_13396-13460_12', 'start_frame': 13241, 'end_frame': 13305, 'label': [12], 'view': 'center', 'filenames': '0013_100_13396-13460_12.mp4', 'durations': 64}"
929,929,0013_106_13840-13904_0.mp4,,64,center,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_106_13840-13904_0', 'start_frame': 13798, 'end_frame': 13862, 'label': [0], 'view': 'center', 'filenames': '0013_106_13840-13904_0.mp4', 'durations': 64}"
938,938,0013_115_14491-14555_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_115_14491-14555_7', 'start_frame': 14315, 'end_frame': 14379, 'label': [7], 'view': 'center', 'filenames': '0013_115_14491-14555_7.mp4', 'durations': 64}"
951,951,0013_128_15243-15307_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_128_15243-15307_7', 'start_frame': 15135, 'end_frame': 15199, 'label': [7], 'view': 'center', 'filenames': '0013_128_15243-15307_7.mp4', 'durations': 64}"
952,952,0013_129_15300-15364_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_129_15300-15364_7', 'start_frame': 15243, 'end_frame': 15307, 'label': [7], 'view': 'center', 'filenames': '0013_129_15300-15364_7.mp4', 'durations': 64}"
953,953,0013_130_15441-15505_15.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0013_130_15441-15505_15', 'start_frame': 15300, 'end_frame': 15364, 'label': [15], 'view': 'center', 'filenames': '0013_130_15441-15505_15.mp4', 'durations': 64}"
954,954,0013_131_15505-15569_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_131_15505-15569_2', 'start_frame': 15441, 'end_frame': 15505, 'label': [2], 'view': 'center', 'filenames': '0013_131_15505-15569_2.mp4', 'durations': 64}"
955,955,0013_132_15898-15962_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_132_15898-15962_2', 'start_frame': 15505, 'end_frame': 15569, 'label': [2], 'view': 'center', 'filenames': '0013_132_15898-15962_2.mp4', 'durations': 64}"
957,957,0013_135_16163-16227_15.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0013_135_16163-16227_15', 'start_frame': 16134, 'end_frame': 16198, 'label': [15], 'view': 'center', 'filenames': '0013_135_16163-16227_15.mp4', 'durations': 64}"
958,958,0013_136_16420-16484_15.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0013_136_16420-16484_15', 'start_frame': 16163, 'end_frame': 16227, 'label': [15], 'view': 'center', 'filenames': '0013_136_16420-16484_15.mp4', 'durations': 64}"
963,963,0013_142_16970-17034_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_142_16970-17034_12', 'start_frame': 16906, 'end_frame': 16970, 'label': [12], 'view': 'center', 'filenames': '0013_142_16970-17034_12.mp4', 'durations': 64}"
964,964,0013_143_17184-17248_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_143_17184-17248_12', 'start_frame': 16970, 'end_frame': 17034, 'label': [12], 'view': 'center', 'filenames': '0013_143_17184-17248_12.mp4', 'durations': 64}"
980,980,0013_159_17941-18005_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_159_17941-18005_13', 'start_frame': 17877, 'end_frame': 17941, 'label': [13], 'view': 'center', 'filenames': '0013_159_17941-18005_13.mp4', 'durations': 64}"
981,981,0013_160_18016-18080_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_160_18016-18080_13', 'start_frame': 17941, 'end_frame': 18005, 'label': [13], 'view': 'center', 'filenames': '0013_160_18016-18080_13.mp4', 'durations': 64}"
982,982,0013_161_18080-18144_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_161_18080-18144_2', 'start_frame': 18016, 'end_frame': 18080, 'label': [2], 'view': 'center', 'filenames': '0013_161_18080-18144_2.mp4', 'durations': 64}"
983,983,0013_162_18257-18321_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_162_18257-18321_2', 'start_frame': 18080, 'end_frame': 18144, 'label': [2], 'view': 'center', 'filenames': '0013_162_18257-18321_2.mp4', 'durations': 64}"
990,990,0013_170_19082-19146_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_170_19082-19146_7', 'start_frame': 19018, 'end_frame': 19082, 'label': [7], 'view': 'center', 'filenames': '0013_170_19082-19146_7.mp4', 'durations': 64}"
991,991,0013_171_19200-19264_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_171_19200-19264_7', 'start_frame': 19082, 'end_frame': 19146, 'label': [7], 'view': 'center', 'filenames': '0013_171_19200-19264_7.mp4', 'durations': 64}"
992,992,0013_172_19505-19569_0.mp4,,64,center,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_172_19505-19569_0', 'start_frame': 19200, 'end_frame': 19264, 'label': [0], 'view': 'center', 'filenames': '0013_172_19505-19569_0.mp4', 'durations': 64}"
1005,1005,0013_185_20598-20662_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_185_20598-20662_7', 'start_frame': 20435, 'end_frame': 20499, 'label': [7], 'view': 'center', 'filenames': '0013_185_20598-20662_7.mp4', 'durations': 64}"
1010,1010,0013_190_20785-20849_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_190_20785-20849_13', 'start_frame': 20759, 'end_frame': 20823, 'label': [13], 'view': 'center', 'filenames': '0013_190_20785-20849_13.mp4', 'durations': 64}"
1011,1011,0013_191_20841-20905_13-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0013_191_20841-20905_13-7', 'start_frame': 20785, 'end_frame': 20849, 'label': [13, 7], 'view': 'center', 'filenames': '0013_191_20841-20905_13-7.mp4', 'durations': 64}"
1012,1012,0013_192_20905-20969_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_192_20905-20969_7', 'start_frame': 20841, 'end_frame': 20905, 'label': [7], 'view': 'center', 'filenames': '0013_192_20905-20969_7.mp4', 'durations': 64}"
1013,1013,0013_193_21023-21087_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_193_21023-21087_7', 'start_frame': 20905, 'end_frame': 20969, 'label': [7], 'view': 'center', 'filenames': '0013_193_21023-21087_7.mp4', 'durations': 64}"
1017,1017,0013_197_21210-21274_15-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0013_197_21210-21274_15-7', 'start_frame': 21148, 'end_frame': 21212, 'label': [15, 7], 'view': 'center', 'filenames': '0013_197_21210-21274_15-7.mp4', 'durations': 64}"
1018,1018,0013_198_21274-21338_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_198_21274-21338_7', 'start_frame': 21210, 'end_frame': 21274, 'label': [7], 'view': 'center', 'filenames': '0013_198_21274-21338_7.mp4', 'durations': 64}"
1019,1019,0013_199_21438-21502_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_199_21438-21502_7', 'start_frame': 21274, 'end_frame': 21338, 'label': [7], 'view': 'center', 'filenames': '0013_199_21438-21502_7.mp4', 'durations': 64}"
1020,1020,0013_200_21784-21848_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0013_200_21784-21848_7', 'start_frame': 21438, 'end_frame': 21502, 'label': [7], 'view': 'center', 'filenames': '0013_200_21784-21848_7.mp4', 'durations': 64}"
1021,1021,0013_201_21848-21912_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0013_201_21848-21912_11', 'start_frame': 21784, 'end_frame': 21848, 'label': [11], 'view': 'center', 'filenames': '0013_201_21848-21912_11.mp4', 'durations': 64}"
1022,1022,0013_202_22014-22078_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0013_202_22014-22078_11', 'start_frame': 21848, 'end_frame': 21912, 'label': [11], 'view': 'center', 'filenames': '0013_202_22014-22078_11.mp4', 'durations': 64}"
1023,1023,0013_203_22078-22142_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_203_22078-22142_12', 'start_frame': 22014, 'end_frame': 22078, 'label': [12], 'view': 'center', 'filenames': '0013_203_22078-22142_12.mp4', 'durations': 64}"
1024,1024,0013_204_22149-22213_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0013_204_22149-22213_12', 'start_frame': 22078, 'end_frame': 22142, 'label': [12], 'view': 'center', 'filenames': '0013_204_22149-22213_12.mp4', 'durations': 64}"
