,filenames,blean,fidg,flean,fmov,hmov,hnod,hshk,htfa,readj,shrai,bg
486,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0486.npy,0,0,0,0,0,0,0,0,0,0,1
487,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0487.npy,0,0,0,1,0,0,0,0,0,0,0
488,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0488.npy,0,0,0,1,0,0,0,0,0,0,0
489,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0489.npy,0,1,0,1,0,0,0,0,0,0,0
490,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0490.npy,0,1,0,1,0,0,0,0,0,0,0
493,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0493.npy,0,0,0,0,0,0,0,0,0,0,1
494,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0494.npy,0,0,0,0,0,0,0,0,0,0,1
495,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0495.npy,0,0,0,0,0,0,0,0,0,0,1
497,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0497.npy,0,0,0,0,0,0,0,0,0,0,1
500,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0500.npy,0,0,0,0,0,0,0,0,0,0,1
502,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0502.npy,0,0,0,0,1,1,0,0,0,0,0
503,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0503.npy,0,0,0,0,0,0,0,0,0,0,1
504,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0504.npy,0,0,0,0,0,0,0,0,0,0,1
505,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0505.npy,0,0,0,0,0,0,0,0,0,0,1
506,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0506.npy,0,0,0,0,0,0,0,0,0,0,1
507,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0507.npy,0,0,0,0,1,1,0,0,0,0,0
508,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0508.npy,0,0,0,1,0,0,0,0,0,0,0
509,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0509.npy,1,0,0,0,1,0,0,0,1,0,0
510,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0510.npy,0,0,0,0,1,1,0,0,0,0,0
511,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0511.npy,0,0,0,0,1,1,0,0,0,0,0
512,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0512.npy,0,0,0,0,0,0,0,0,0,0,1
513,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0513.npy,0,0,0,0,0,0,0,0,0,0,1
514,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0514.npy,0,0,0,0,0,0,0,0,0,0,1
516,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0516.npy,0,0,0,0,0,0,0,0,0,0,1
518,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0518.npy,0,0,0,0,1,1,0,0,0,0,0
519,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0519.npy,0,0,0,0,0,0,0,0,0,0,1
520,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0520.npy,0,0,0,0,1,1,0,0,0,0,0
522,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0522.npy,0,0,0,0,0,0,0,0,0,0,1
524,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0524.npy,0,0,0,1,0,0,0,0,0,0,0
525,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0525.npy,0,0,0,0,1,0,0,0,0,0,0
526,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0526.npy,0,0,0,0,0,0,0,0,0,0,1
527,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0527.npy,0,0,0,0,1,0,1,1,0,0,0
528,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0528.npy,0,0,0,0,1,0,0,0,0,0,0
529,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0529.npy,0,0,0,0,0,0,0,0,0,0,1
530,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0530.npy,0,0,0,0,1,0,0,0,0,0,0
531,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0531.npy,0,0,0,0,1,0,0,0,0,0,0
532,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0532.npy,0,0,0,0,1,1,0,0,0,0,0
533,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0533.npy,0,0,0,0,1,0,0,0,0,0,0
534,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0534.npy,0,0,0,0,0,0,0,0,0,0,1
535,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0535.npy,0,0,0,0,0,0,0,0,0,0,1
536,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0536.npy,0,0,0,0,0,0,0,0,0,0,1
537,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0537.npy,0,0,0,0,0,0,0,0,0,0,1
538,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0538.npy,0,0,0,0,0,0,0,0,0,0,1
542,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0542.npy,0,0,0,0,0,0,0,0,0,0,1
543,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0543.npy,0,0,0,0,0,0,0,0,0,0,1
544,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0544.npy,0,0,0,0,0,0,0,0,0,0,1
545,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0545.npy,0,0,0,0,1,1,0,0,0,0,0
546,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0546.npy,0,0,0,0,1,1,0,0,0,0,0
547,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0547.npy,0,0,0,0,0,0,0,0,0,0,1
548,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0548.npy,0,0,0,0,1,1,0,0,0,0,0
549,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0549.npy,0,0,0,0,0,0,0,0,0,0,1
550,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0550.npy,0,0,0,0,1,1,0,0,0,0,0
551,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0551.npy,0,0,0,0,0,0,0,0,0,0,1
552,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0552.npy,0,0,0,0,0,0,0,0,0,0,1
553,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0553.npy,0,0,0,0,1,1,0,0,0,0,0
554,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0554.npy,0,0,0,0,1,1,0,0,0,0,0
555,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0555.npy,0,0,0,0,1,1,0,0,0,0,0
556,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0000.npy,0,0,0,0,0,0,0,0,0,0,1
557,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0001.npy,0,0,0,0,0,0,0,0,0,0,1
558,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0002.npy,0,0,0,0,0,0,0,0,0,0,1
559,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0003.npy,0,0,0,0,0,0,0,0,0,0,1
560,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0004.npy,0,0,0,0,0,0,0,0,0,0,1
561,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0005.npy,0,0,0,0,0,0,0,0,0,0,1
562,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0006.npy,0,0,0,0,0,0,0,0,0,0,1
563,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0007.npy,0,0,0,0,0,0,0,0,0,0,1
564,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0008.npy,0,0,0,0,0,0,0,0,0,0,1
565,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0009.npy,0,0,0,0,0,0,0,0,0,0,1
566,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0010.npy,0,0,0,0,0,0,0,0,0,0,1
567,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0011.npy,0,0,0,0,0,0,0,0,0,0,1
568,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0012.npy,0,0,0,0,0,0,0,0,0,0,1
570,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0014.npy,0,0,0,0,0,0,0,0,0,0,1
571,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0015.npy,0,0,0,0,0,0,0,0,0,0,1
572,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0016.npy,0,0,0,0,0,0,0,0,0,0,1
573,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0017.npy,0,0,0,0,0,0,0,0,0,0,1
574,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0018.npy,0,0,0,0,0,0,0,0,0,0,1
575,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0019.npy,0,0,0,0,0,0,0,0,0,0,1
576,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0020.npy,0,0,0,0,0,0,0,0,0,0,1
578,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0022.npy,0,0,0,0,0,0,0,0,0,0,1
579,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0023.npy,0,0,0,0,0,0,0,0,0,0,1
580,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0024.npy,0,0,0,0,0,0,0,0,0,0,1
581,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0025.npy,0,0,0,0,0,0,0,0,0,0,1
582,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0026.npy,0,0,0,0,0,0,0,0,0,0,1
583,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0027.npy,0,0,0,0,0,0,0,0,0,0,1
584,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0028.npy,0,0,0,0,0,0,0,0,0,0,1
585,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0029.npy,0,0,0,0,0,0,0,0,0,0,1
586,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0030.npy,0,0,0,0,0,0,0,0,0,0,1
588,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0032.npy,0,0,0,0,0,0,0,0,0,0,1
589,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0033.npy,0,0,0,0,0,0,0,0,0,0,1
590,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0034.npy,0,0,0,0,0,0,0,0,0,0,1
591,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0035.npy,0,0,0,0,0,0,0,0,0,0,1
592,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0036.npy,0,0,0,0,0,0,0,0,0,0,1
593,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0037.npy,0,0,0,0,0,0,0,0,0,0,1
594,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0038.npy,0,0,0,0,0,0,0,0,0,0,1
595,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0039.npy,0,0,0,0,0,0,0,0,0,0,1
596,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0040.npy,0,0,0,0,0,0,0,0,0,0,1
597,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0041.npy,0,0,0,0,0,0,0,0,0,0,1
598,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0042.npy,0,0,0,0,0,0,0,0,0,0,1
599,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0043.npy,0,0,0,0,0,0,0,0,0,0,1
600,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0044.npy,0,0,0,0,0,0,0,0,0,0,1
601,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0045.npy,0,0,0,0,0,0,0,0,0,0,1
602,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0046.npy,0,0,0,0,0,0,0,0,0,0,1
604,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0048.npy,0,0,0,0,0,0,0,0,0,0,1
605,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0049.npy,0,0,0,0,0,0,0,0,0,0,1
607,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0051.npy,0,0,0,0,0,0,0,0,0,0,1
608,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0052.npy,0,0,0,0,0,0,0,0,0,0,1
609,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0053.npy,0,0,0,0,0,0,0,0,0,0,1
610,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0054.npy,0,0,0,0,0,0,0,0,0,0,1
611,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0055.npy,0,0,0,0,0,0,0,0,0,0,1
613,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0057.npy,0,0,0,0,0,0,0,0,0,0,1
614,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0058.npy,0,0,0,0,0,0,0,0,0,0,1
615,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0059.npy,0,0,0,0,0,0,0,0,0,0,1
616,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0060.npy,0,0,0,0,0,0,0,0,0,0,1
617,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0061.npy,0,0,0,0,0,0,0,0,0,0,1
618,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0062.npy,0,0,0,0,0,0,0,0,0,0,1
619,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0063.npy,0,0,0,0,0,0,0,0,0,0,1
620,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0064.npy,0,0,0,0,0,0,0,0,0,0,1
621,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0065.npy,0,0,0,0,0,0,0,0,0,0,1
622,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0066.npy,0,0,0,0,0,0,0,0,0,0,1
623,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0067.npy,0,0,0,0,0,0,0,0,0,0,1
624,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0068.npy,0,0,0,0,0,0,0,0,0,0,1
626,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0070.npy,0,0,0,0,0,0,0,0,0,0,1
628,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/right/features/feat_0072.npy,0,0,0,0,0,0,0,0,0,0,1
